,smartfill,MAE
0,0.800008,7.351643203153068
0,0.800008,7.182444081758562
0,0.700007,7.236099243901664
0,0.800008,7.404275146270092
0,0.800008,7.546818900091084
0,0.9000090000000001,7.160322821699031
0,0.9000090000000001,7.331379281254543
0,0.9000090000000001,7.336506468226454
0,0.800008,7.309924156053351
0,0.9000090000000001,7.460556460238847
0,0.9000090000000001,7.102173548110216
0,1.00001,7.453101581532834
0,1.00001,7.401583733086075
0,1.00001,6.99192292340694
0,0.9000090000000001,7.386977514550598
0,1.00001,7.461140157339832
0,0.0,7.180321180938948
0,1.00001,7.443495823381443
0,0.0,7.490701444786665
0,0.0,7.107666076123708
0,1.00001,7.513051667111075
0,0.0,7.546608951474677
0,0.0,7.343963010458359
0,0.100001,7.177409386511091
0,0.100001,7.2012432098397925
0,0.100001,7.057364057567844
0,0.0,7.807306658349703
0,0.100001,6.825995620300284
0,0.100001,7.125482286290404
0,0.200002,7.421134455152323
0,0.200002,7.319689454460699
0,0.200002,6.972887722759192
0,0.100001,7.211791707671354
0,0.200002,7.179193953379869
